"STATIONID","Year","Month","AggGrp_20130430","Use_Biomass_Den_kg_m2","DECSLAT","DECSLON","logbiomass"
65432,1988,3,"menhaden",0.000427621158265726,28.996,-90.126,0.000185673813183082
65451,1993,12,"menhaden",0.014778548745706,28.99,-90.192,0.00637127815963043
65457,1993,12,"menhaden",0.0014164848379974,29.21,-89.73,0.00061473626925218
65910,1985,9,"menhaden",0.00625027712012246,29.008,-90.465,0.00270601298012215
65911,1985,9,"menhaden",0.0123703401335757,29.275,-89.886,0.0053394129530162
65912,1985,9,"menhaden",0.0268087866671919,29.275,-89.886,0.0114895763850198
65913,1985,9,"menhaden",0.0256242759909783,29.114,-89.725,0.0109882918199751
65914,1985,9,"menhaden",0.000260428213338436,29.021,-89.562,0.000113087810995625
65923,1985,9,"menhaden",0.00130214106669218,28.868,-90.744,0.00056514481059247
65924,1985,9,"menhaden",0.00260428213338436,28.777,-91.046,0.00112955515727449
66189,1995,10,"menhaden",0.00513334602424835,26.185,-97.065,0.00222368125992452
66206,1995,10,"menhaden",0.0191759613349853,26.929,-97.346,0.00824917168016215
66221,1995,10,"menhaden",0.00543679492060121,27.387,-97.258,0.00235477460458577
66228,1995,10,"menhaden",0.00244320965439823,27.549,-97.085,0.00105977836720134
66230,1995,10,"menhaden",0.000298678038395093,27.988,-96.91,0.000129694856402051
66259,1995,10,"menhaden",0.0252573393090086,28.69,-95.642,0.0108328868695392
66261,1995,10,"menhaden",0.00206786614235724,28.598,-95.685,0.000897135596132607
66305,1995,10,"menhaden",0.00173603190336841,29.467,-93.625,0.000753295392650246
66312,1995,10,"menhaden",0.000620531859184889,29.528,-92.712,0.000269409982192868
66315,1995,10,"menhaden",0.00910557263837824,29.328,-92.751,0.00393660450827855
66317,1995,10,"menhaden",0.00339574189179363,29.144,-92.466,0.00147225368114742
66321,1995,11,"menhaden",0.000806336269606627,29.179,-92.719,0.000350046283899658
66324,1995,11,"menhaden",0.232884520773871,29.062,-92.701,0.0909223999214621
66349,1995,11,"menhaden",0.00116070095691452,29.112,-92.236,0.000503793700340342
66350,1995,11,"menhaden",0.00850360547714872,29.113,-92.063,0.00367745518738746
66363,1995,11,"menhaden",0.00439038007097477,28.854,-92.068,0.0019025444410247
66384,1995,11,"menhaden",0.00165845557570839,29.042,-89.601,0.000719661506507077
66397,1995,11,"menhaden",0.00359365090622142,28.992,-90.427,0.00155790514843659
66400,1995,11,"menhaden",0.00808285712019513,28.628,-90.904,0.00349622944206436
66401,1995,11,"menhaden",0.00144023814110665,28.628,-90.969,0.000625037483861777
66402,1995,11,"menhaden",0.0025306170965544,28.661,-91.207,0.00109764476657602
66481,1989,7,"menhaden",0.000859772597673375,29.264,-89.747,0.000373234069629979
66528,1986,12,"menhaden",0.00976605800019135,29.176,-89.917,0.0042207683490041
66543,1998,9,"menhaden",0.00260488475125947,29.182,-89.999,0.00112981619100822
66578,1994,9,"menhaden",0.00854062458548743,28.811,-91.374,0.00369339652792783
66596,1994,9,"menhaden",0.00268577546706085,29.218,-89.642,0.00116485389624043
66614,2001,12,"menhaden",0.00810056263657969,28.889,-90.641,0.0035038571290991
66622,2001,12,"menhaden",0.00226807676867693,29.064,-89.879,0.000983897868520882
66783,1989,3,"menhaden",0.00195980547281605,29.192,-89.755,0.000850299763271917
66792,1989,3,"menhaden",0.00267012943160078,28.988,-89.543,0.0011580770574284
66813,1997,10,"menhaden",0.00520932161788186,26.226,-97.147,0.00225650728667224
66814,1997,10,"menhaden",0.165370769414604,26.254,-97.167,0.0664641206349043
66815,1997,10,"menhaden",0.00238381859713162,26.217,-97.051,0.00103404726113647
66835,1997,10,"menhaden",0.00170776561750549,27.69,-97.138,0.000741040602183817
66836,1997,10,"menhaden",0.000439170019382783,27.419,-97.084,0.00019068724703849
66838,1997,10,"menhaden",0.0433669491529059,27.168,-97.304,0.0184370754112207
66839,1997,10,"menhaden",0.00730291694511934,27.168,-97.253,0.00316009158149353
66840,1997,10,"menhaden",0.00260040619130304,27.157,-97.179,0.00112787622617296
66842,1997,10,"menhaden",0.117944170839557,27.063,-97.34,0.0484201158028919
66843,1997,10,"menhaden",0.00604200395736983,26.977,-97.363,0.00261611362853635
66844,1997,10,"menhaden",0.0202929207512595,27.184,-97.322,0.00872487333342928
66865,1997,10,"menhaden",0.000589479259224145,28.559,-96.004,0.000255932163535211
66867,1997,10,"menhaden",0.00234378833076624,28.456,-96.241,0.00101670333497527
66868,1997,10,"menhaden",0.00115385935404712,28.492,-96.036,0.000500825864585093
66869,1997,10,"menhaden",0.0246966275082226,28.714,-95.558,0.0105953068545398
66870,1997,10,"menhaden",0.0111652057920715,28.799,-95.401,0.00482211711662639
66871,1997,10,"menhaden",0.00186941491078798,28.445,-95.854,0.000811118657484873
66884,1997,10,"menhaden",0.00315203095600377,28.719,-95.132,0.00136675675100135
66940,1997,11,"menhaden",0.00285490234234611,29.518,-92.584,0.00123810184345461
66941,1997,11,"menhaden",0.00542884930563517,29.51,-92.655,0.00235134251378948
66952,1997,11,"menhaden",0.00083139766239408,29.095,-92.084,0.000360921403220669
66953,1997,11,"menhaden",0.000826456287232969,29.039,-92.112,0.000358777168668971
66985,1997,11,"menhaden",0.00252782394466264,29.044,-91.804,0.00109643477645414
66989,1997,11,"menhaden",0.000471701131929655,28.968,-91.595,0.000204808898206682
66991,1997,11,"menhaden",0.0014095440313836,28.681,-91.696,0.000611726168555529
67001,1997,11,"menhaden",0.000917404317124502,28.588,-91.303,0.00039824098651943
67002,1997,11,"menhaden",0.000828479759953545,28.543,-91.135,0.000359655225142204
67006,1997,11,"menhaden",0.00269327784099244,28.859,-90.796,0.00116810339622332
67028,1997,11,"menhaden",0.0537515233131256,29.13,-90.066,0.0227382154534455
67029,1997,11,"menhaden",0.000697459293143989,29.079,-89.714,0.000302797140295171
67037,1997,11,"menhaden",0.00146613887537047,28.986,-89.997,0.000636269707292397
67420,1984,6,"menhaden",0.00196406277559404,30.207,-88.133,0.000852145066013816
67421,1984,6,"menhaden",0.0187074266581443,30.222,-88.173,0.00804947229646182
67889,1999,10,"menhaden",0.00230412330699954,29.402,-89.126,0.00099951697436935
67896,1999,10,"menhaden",0.000545567424995541,29.275,-89.045,0.000236872313146419
67923,1996,12,"menhaden",0.00292424064690621,29.126,-89.58,0.00126812832286257
68462,1997,11,"menhaden",0.0923618947287788,29.705,-88.894,0.0383665420740117
68464,1997,11,"menhaden",0.00685531481288575,29.483,-88.741,0.00296706688636073
68467,1997,11,"menhaden",0.00745948661438302,29.421,-88.756,0.00322759070040843
68468,1997,11,"menhaden",0.0147698113567137,29.294,-88.902,0.00636753880569315
68469,1997,11,"menhaden",0.0123273692421263,29.149,-88.68,0.00532097857542463
68474,1997,11,"menhaden",0.00986842745048481,29.347,-88.695,0.0042647946198331
68723,1985,7,"menhaden",0.00742220408014542,29.275,-89.886,0.00321151869085333
68724,1985,7,"menhaden",0.0014323551733614,29.114,-89.725,0.000621618864620373
68755,1992,12,"menhaden",0.00169273197613371,29.249,-89.785,0.000734522656821775
68805,1983,6,"menhaden",0.000195321160003827,29.158,-90.971,8.48186188227422e-05
68807,1983,6,"menhaden",0.00429706552008419,29.232,-89.878,0.00186219371881438
68877,1985,6,"menhaden",0.00153001575336331,29.251,-89.903,0.000663969586374821
68928,1983,6,"menhaden",0.000553409953344176,29.232,-89.878,0.000240276409420062
68988,2003,6,"menhaden",0.00398042869293229,27.793,-97.03,0.00172524687921165
68989,2003,6,"menhaden",0.0162448177571245,27.701,-97.125,0.00699834396475871
68998,2003,6,"menhaden",8.80154653833774e-05,28.204,-96.59,3.82229488574652e-05
68999,2003,6,"menhaden",0.00407269101328443,28.416,-96.245,0.00176515520260357
69001,2003,6,"menhaden",0.0126465888670655,28.091,-96.749,0.00545790411189337
69002,2003,6,"menhaden",0.0841872702114962,27.979,-96.794,0.0351043037844956
69003,2003,6,"menhaden",0.00959312423078515,27.949,-96.472,0.00414638417541848
69022,2003,6,"menhaden",0.0338267919820814,28.791,-95.488,0.0144477828705631
69023,2003,6,"menhaden",0.000580017412800129,28.561,-95.519,0.000251825337304461
69030,2003,7,"menhaden",0.00428704611838044,28.991,-95.189,0.0018578609444518
69050,2003,7,"menhaden",0.0115813488609666,29.404,-94.384,0.00500081339534457
69111,2003,7,"menhaden",0.00339297786323588,29.136,-89.746,0.00147105733961066
69112,2003,7,"menhaden",0.00351985151632543,29.189,-89.838,0.00152596807285482
69114,2003,7,"menhaden",0.00147541086395694,28.963,-90.267,0.000640290566992397
69192,1986,10,"menhaden",0.00182299749336905,29.171,-89.662,0.000790996978001426
69199,1986,10,"menhaden",0.00195321160003827,28.993,-90.737,0.000847441672588958
69360,1986,6,"menhaden",0.000260428213338436,29.203,-89.943,0.000113087810995625
69402,1982,6,"menhaden",0.00065107053334609,29.259,-89.915,0.000282664332734743
69414,1982,6,"menhaden",0.000455749373342263,29.7,-93.367,0.000197884348563918
69429,1982,6,"menhaden",0.00136724812002679,29.7,-93.367,0.000593382755566155
69459,1982,6,"menhaden",0.00273449624005358,29.7,-93.367,0.00118595586989399
69466,1982,7,"menhaden",0.000260428213338436,29.417,-92.116,0.000113087810995625
69484,1982,7,"menhaden",3.25535266673045e-05,29.158,-90.971,1.41375868851482e-05
69506,1982,7,"menhaden",0.00273449624005358,29.158,-90.971,0.00118595586989399
69674,2003,7,"menhaden",0.00327236524111687,30.222,-88.186,0.00141884993345076
69964,1999,10,"menhaden",0.00113981690480694,27.233,-97.053,0.000494734292414756
69977,1999,10,"menhaden",0.00353381309023752,27.689,-97.141,0.00153201019780218
69979,1999,10,"menhaden",0.00548013074590155,27.677,-97.151,0.00237349294104156
69996,1999,10,"menhaden",0.00120072512784261,27.714,-96.779,0.000521155477642526
70015,1999,10,"menhaden",0.0173422217014212,28.765,-95.532,0.00746706894622508
70016,1999,10,"menhaden",0.00490381222503282,28.59,-95.843,0.00212449377731128
70018,1999,10,"menhaden",0.00122148378693104,28.477,-96.121,0.000530159943388125
70053,1999,10,"menhaden",0.00616455661903461,29.244,-94.721,0.00266901470321941
70055,1999,10,"menhaden",0.00348340947463987,28.995,-95.092,0.00151019672068743
70114,1999,11,"menhaden",0.0111621109352036,29.28,-92.425,0.00482078787654849
70120,1999,11,"menhaden",0.00507051970763902,29.168,-92.316,0.00219653463753883
70122,1999,11,"menhaden",0.00969567101746346,29.227,-92.484,0.00419049426381627
70127,1999,11,"menhaden",0.00634600038872427,29.084,-91.919,0.00274732487942302
70133,1999,11,"menhaden",0.00677640905249937,29.036,-91.72,0.00293303053707438
70148,1999,11,"menhaden",0.00266223889268048,28.842,-91.255,0.00115465935214776
70157,1999,11,"menhaden",0.00149415739288306,28.265,-90.716,0.000648420010591244
70183,1999,11,"menhaden",0.0427656652807989,29.066,-89.575,0.0181867228946663
70185,1999,11,"menhaden",0.0288587075840938,29.132,-89.833,0.0123557375128656
70389,2000,6,"menhaden",0.0017972125206834,26.268,-97.172,0.000779818940069818
70403,2000,6,"menhaden",0.00080597940822234,26.585,-97.252,0.000349891425809654
70457,2000,7,"menhaden",0.00303921301349262,28.455,-96.139,0.0013179117467265
70466,2000,7,"menhaden",0.0067403690579968,28.766,-95.366,0.00291748363832281
70467,2000,7,"menhaden",0.240070424158148,28.076,-95.083,0.09344634964191
70478,2000,7,"menhaden",0.0144678039164637,29.503,-94.387,0.00623826841884884
70479,2000,7,"menhaden",0.00430727653947641,29.481,-94.356,0.0018666093115559
70541,2000,7,"menhaden",0.00194351746554177,29.542,-93.162,0.000843239750346545
70543,2000,7,"menhaden",0.00467885109447861,29.621,-92.917,0.00202726027720818
70973,2001,10,"menhaden",0.00194519216235212,29.879,-88.813,0.000843965650522634
70981,2001,10,"menhaden",0.0163692232012241,30.085,-88.893,0.00705150565396272
70988,2001,7,"menhaden",0.00295039469055004,29.204,-89.676,0.00127945361372029
71074,2003,10,"menhaden",0.00118076766070001,30.244,-88.153,0.000512498368211347
76132,2003,7,"menhaden",0.0337738626288868,30.06,-88.993,0.0144255475070978
76474,2002,11,"menhaden",0.00149746222669601,27.731,-96.978,0.000649853137993835
76508,1996,10,"menhaden",0.000955010485979633,26.817,-97.241,0.00041455786216093
76533,1996,10,"menhaden",0.00746335113133422,27.199,-97.15,0.00322925660875554
76549,1996,10,"menhaden",0.000141389815776511,28.023,-96.871,6.14004761903212e-05
76551,1996,10,"menhaden",0.0232160014348304,27.7,-97.003,0.00996732318337207
76552,1996,10,"menhaden",0.0424676793452766,27.51,-97.112,0.0180625989939081
76555,1996,10,"menhaden",0.000716477164727812,28.216,-96.528,0.000311050662004263
76556,1996,10,"menhaden",0.000886824173220352,28.415,-96.254,0.000384972168754507
76561,1996,10,"menhaden",0.00114328446671257,28.526,-96.105,0.00049623851826597
76580,1996,10,"menhaden",0.00197276377888914,28.568,-95.58,0.000855916440109027
76588,1996,10,"menhaden",0.00198080023882044,28.773,-95.182,0.000859399744577643
76590,1996,10,"menhaden",0.000674210650039189,28.721,-95.397,0.000292707302846007
76597,1996,10,"menhaden",0.00083601849531772,29.147,-94.919,0.000362926533767665
76651,1996,11,"menhaden",0.00393644496516236,29.593,-92.855,0.00170622030443889
76652,1996,11,"menhaden",0.00443412086610176,29.679,-93.21,0.00192145737836878
76659,1996,11,"menhaden",0.00291778824352818,29.177,-92.519,0.00126533424123336
76661,1996,11,"menhaden",0.0440256751748106,29.074,-91.919,0.0187111791735526
76662,1996,11,"menhaden",0.00460313578226661,29.003,-91.833,0.00199452943851101
76664,1996,11,"menhaden",0.00328807844754093,28.88,-92.181,0.00142565178072585
76668,1996,11,"menhaden",0.00112126416479213,28.986,-91.674,0.000486686038679028
76699,1996,11,"menhaden",0.00949421958588801,28.675,-91.182,0.00410383649497332
76715,1996,11,"menhaden",0.00522568547135546,28.837,-90.775,0.0022635771310008
76720,1996,11,"menhaden",0.0300906853759833,28.705,-90.108,0.0128754600689684
76721,1996,11,"menhaden",0.0203700357912516,28.679,-90.068,0.00875769662377116
76723,1996,11,"menhaden",0.00464280382765809,28.737,-90.4,0.00201167777549053
76724,1996,11,"menhaden",0.00854909321081915,28.636,-90.439,0.00369704324450024
76880,2005,11,"menhaden",0.00195916517864602,28.509,-96.159,0.000850022230867709
76891,2005,6,"menhaden",0.000890177951890984,29.736,-93.698,0.000386427403347271
76900,2005,6,"menhaden",0.016653492254841,29.642,-93.895,0.00717295681260219
76901,2005,6,"menhaden",0.00210724124499918,29.674,-93.937,0.000914200362320896
76902,2005,6,"menhaden",0.00171240860673331,29.608,-94.064,0.000743053584410009
76903,2005,6,"menhaden",0.00103500143123122,29.591,-93.987,0.00044926295652871
76907,2005,11,"menhaden",0.00193320276091292,29.66,-93.852,0.000838768797360663
76909,2005,11,"menhaden",0.000582035321566658,29.612,-93.885,0.000252701195050304
76911,2005,11,"menhaden",0.000909966277066319,29.609,-94.013,0.00039501363554914
76915,2005,11,"menhaden",0.00295790730464686,29.704,-93.788,0.00128270669048724
76917,2005,11,"menhaden",0.000909966277066319,29.658,-93.786,0.00039501363554914
76918,2005,11,"menhaden",0.000813942103009557,29.642,-93.747,0.000353346781514364
76919,2005,11,"menhaden",0.00429912846623204,29.724,-93.687,0.00186308581064566
76957,2005,6,"menhaden",0.0031968223750241,29.199,-94.773,0.00138614786146357
78968,2006,11,"menhaden",0.00866543126169903,28.97,-90.29,0.00374713704758911
78969,2006,11,"menhaden",0.0837171357047541,29.106,-90.053,0.0349159404741264
78971,2006,11,"menhaden",0.0232127101891143,29.09,-89.71,0.0099659262425991
78973,2006,11,"menhaden",0.00312767368309276,29.018,-89.716,0.00135621163189802
78975,2006,11,"menhaden",0.0516542324743739,28.961,-89.473,0.0218729740271878
78976,2006,11,"menhaden",0.0014412821691264,28.962,-90.211,0.000625490247146338
78977,2006,11,"menhaden",0.0293350407068511,28.912,-90.211,0.0125567573154244
78978,2006,11,"menhaden",0.0222249299427092,28.912,-90.211,0.00954646828868448
78979,2006,11,"menhaden",0.0127451033806607,28.775,-90.175,0.00550015204826961
78980,2006,11,"menhaden",0.00728475401928131,28.775,-90.305,0.00315226064062104
78981,2006,11,"menhaden",0.0255360947826156,28.636,-90.374,0.0109509504079931
78985,2006,11,"menhaden",0.00522568547135546,28.495,-90.499,0.0022635771310008
78995,2006,11,"menhaden",0.00532221319014521,28.562,-90.674,0.00230527865492985
79169,2006,7,"menhaden",0.0208072708469021,29.165,-90.081,0.00894375471313995
79170,2006,7,"menhaden",0.00376274361575989,29.065,-90.255,0.00163107205697039
79172,2006,7,"menhaden",0.00102666920484967,29.007,-90.848,0.000445648042969793
79175,2006,7,"menhaden",0.00368432007320741,29.22,-92.106,0.00159713949414949
79176,2006,7,"menhaden",0.000450327701694498,29.356,-91.903,0.000195530812726992
79177,2006,7,"menhaden",0.00194906527140306,29.692,-93.774,0.000845644451569582
79178,2006,7,"menhaden",0.000756779116272852,29.729,-93.153,0.000328540693523124
79289,2006,11,"menhaden",0.000737950344446906,28.441,-96.26,0.000320369568628429
79293,2006,11,"menhaden",0.0013553952925441,28.507,-96.125,0.000588242136032302
79296,2006,11,"menhaden",0.00156514947558315,28.375,-96.258,0.000679204390946454
79361,2006,11,"menhaden",0.00100996355636445,29.295,-94.621,0.000438400252559578
79363,2006,11,"menhaden",0.00197899728752742,29.195,-94.673,0.000858618280000733
79375,2006,11,"menhaden",0.000819994183952193,29.419,-94.675,0.000355973021317527
79381,2006,6,"menhaden",0.000697165133917005,29.371,-94.673,0.00030266947758686
79389,2006,6,"menhaden",0.00282906580356225,29.422,-94.673,0.00122691297581237
79390,2006,6,"menhaden",0.00162647435105292,29.443,-94.637,0.000705795012344367
79391,2006,6,"menhaden",0.00107640148848047,29.474,-94.548,0.000467223811644151
79444,2006,11,"menhaden",0.0051134819997537,29.61,-94.03,0.00221509839725669
79445,2006,11,"menhaden",0.00520719696076761,29.627,-93.971,0.00225558934071216
79446,2006,11,"menhaden",0.0018001442289573,29.559,-93.965,0.00078108987878575
79447,2006,11,"menhaden",0.0029142963344665,29.575,-93.921,0.00126382213376588
79448,2006,11,"menhaden",0.00325838113759235,29.541,-93.904,0.00141279648123618
79453,2006,11,"menhaden",0.000243894297724918,29.739,-93.678,0.000105909032889958
79458,2006,6,"menhaden",0.00616466031499934,29.67,-93.854,0.00266905946188503
79459,2006,6,"menhaden",0.000708086467263244,29.626,-93.896,0.000307409222127449
79462,2006,6,"menhaden",0.0032125511934994,29.591,-93.971,0.00139295697944405
79465,2006,6,"menhaden",0.00790990629542856,29.624,-93.787,0.0034217137092859
79466,2006,6,"menhaden",0.0057336952170774,29.623,-93.778,0.00248300059239149
79467,2006,6,"menhaden",0.00457239359223624,29.692,-93.77,0.00198123924728807
79468,2006,6,"menhaden",0.00655316782136344,29.688,-93.714,0.00283671999127348
79469,2006,6,"menhaden",0.002679131803659,29.724,-93.603,0.00116197630888004
79470,2006,6,"menhaden",0.00734874403865458,29.623,-93.614,0.00317984929369054
79471,2006,6,"menhaden",0.000930050980669928,29.607,-93.686,0.000403728293934224
81827,2005,10,"menhaden",0.0181956219019478,29.034,-89.906,0.00783122530010838
81840,2005,10,"menhaden",0.00566419287933607,28.73,-90.232,0.0024529871555165
81841,2005,10,"menhaden",0.0061223962184296,28.733,-90.231,0.00265081647426952
81842,2005,10,"menhaden",0.00809421720851429,28.993,-90.533,0.0035011234801266
81847,2005,10,"menhaden",0.00439185217284053,28.992,-90.533,0.00190318097166185
81863,2003,7,"menhaden",0.00141642571466252,28.969,-90.121,0.000614710628632874
81864,2003,7,"menhaden",0.0106251406422149,28.886,-90.226,0.00459009768845641
81865,2003,7,"menhaden",0.0200512265029413,28.852,-90.238,0.00862198237850432
81869,2003,7,"menhaden",0.000169048288065034,29.206,-89.869,7.34105338940739e-05
81877,2003,7,"menhaden",0.0065081433324057,28.632,-90.525,0.00281729297531543
81880,2003,7,"menhaden",0.0227622239648264,28.554,-90.624,0.00977467885116992
81881,2003,7,"menhaden",0.00467390269688331,28.525,-90.993,0.0020251212184831
81886,2003,9,"menhaden",0.00137330821284828,29.013,-90.239,0.000596011018986311
81906,2003,12,"menhaden",0.00469295722788087,29.109,-89.909,0.0020333579201355
81909,2003,12,"menhaden",0.00079836003715503,29.104,-89.917,0.000346585027292365
81929,2003,12,"menhaden",0.0233985853124993,28.941,-91.495,0.0100448122927334
81930,2003,12,"menhaden",0.00375009960481436,28.947,-91.494,0.00162560138294566
82021,2004,10,"menhaden",0.00749426853014539,28.626,-91.229,0.00324258419000936
82027,2004,10,"menhaden",0.00211255217504252,28.642,-90.438,0.000916502013685838
82314,2005,6,"menhaden",0.000697938278591384,26.75,-97.263,0.000303005015997319
82315,2005,6,"menhaden",0.0894101429407696,26.827,-97.281,0.0371914144497808
82316,2005,6,"menhaden",0.0105320386069195,26.839,-97.345,0.00455008724233525
82357,2005,6,"menhaden",0.000337339422876282,27.969,-96.932,0.000146479944542477
82388,2005,7,"menhaden",0.00258985014629634,28.39,-96.128,0.00112330366046991
82413,2005,7,"menhaden",0.00135248495800333,29.638,-93.504,0.00058697990278902
82414,2005,7,"menhaden",0.00717036642748211,29.622,-93.791,0.00310293921423057
82416,2005,7,"menhaden",0.137223174094573,29.666,-93.658,0.0558457010701549
82417,2005,7,"menhaden",0.00083600632754771,29.336,-93.298,0.000362921253786373
82471,2005,7,"menhaden",0.0057596133887009,29.138,-90.081,0.00249419239588345
82481,2005,11,"menhaden",0.0179929409486796,29.66,-93.084,0.0077447664902634
82482,2005,11,"menhaden",0.00102276550041252,29.162,-92.048,0.000443954421157368
82486,2005,11,"menhaden",0.00366961726849801,29.064,-92.306,0.00159077753990199
82499,2005,11,"menhaden",0.00670364499322044,28.583,-91.011,0.0029016410734679
82505,2005,11,"menhaden",0.00189979849129314,28.55,-90.729,0.000824289257438788
82524,2005,11,"menhaden",0.00848597218470938,28.898,-90.436,0.00366986165126889
82525,2005,11,"menhaden",0.0182158568314879,28.891,-90.443,0.0078398560884662
82527,2005,11,"menhaden",0.00892714722866183,29.096,-89.844,0.00385980776429101
82529,2005,11,"menhaden",0.00149622011735798,29.233,-89.741,0.000649314503013415
82530,2005,11,"menhaden",0.0178489701851757,29.209,-89.665,0.00768334157518775
82533,2005,11,"menhaden",0.0146329844429506,29.112,-90.062,0.00630897657858267
82535,2005,11,"menhaden",0.0632148826663499,29.266,-89.81,0.0266210471433235
82536,2005,11,"menhaden",0.000251046854041172,28.983,-89.552,0.000109014580098006
82546,2005,11,"menhaden",0.0373353059895868,29.273,-88.853,0.0159191594780445
82548,2005,11,"menhaden",0.00520669731177715,29.363,-88.96,0.00225537346994043
82762,2005,10,"menhaden",0.0815488004557287,28.576,-95.982,0.0340461199752852
82763,2005,10,"menhaden",0.0404301388038141,28.5,-95.687,0.0172129241914682
82821,2005,10,"menhaden",0.0010232586614081,29.148,-92.943,0.000444168379374605
82822,2005,10,"menhaden",0.00910769535722343,29.327,-93.132,0.00393751807385232
82865,2005,11,"menhaden",0.0018146346970519,28.861,-92.282,0.000787371655502564
82874,2005,11,"menhaden",0.00129376634399092,28.906,-92.21,0.000561512429398425
82881,2005,11,"menhaden",0.00377782954311451,28.873,-91.545,0.00163759918283997
82912,2005,11,"menhaden",0.0149866664627309,29.971,-88.411,0.00646033710667492
82918,2005,11,"menhaden",0.00171569384641359,30.111,-88.485,0.000744477904517265
82920,2005,11,"menhaden",0.00358371675380723,30.116,-88.709,0.00155360622832585
82983,2004,12,"menhaden",0.00137915833354754,29.238,-89.8,0.000598548202368355
82984,2004,12,"menhaden",0.00180009643982937,29.178,-89.718,0.000781069161524829
82991,2004,12,"menhaden",0.00102416016939516,29.238,-89.8,0.000444559498926048
83003,2004,12,"menhaden",0.00254406191426724,28.807,-91.428,0.00110346899866476
83042,2007,12,"menhaden",0.00206443197887955,28.608,-90.519,0.00089564723306429
83045,2007,12,"menhaden",0.00164624800415549,29.035,-89.615,0.000714368571335028
83053,2007,10,"menhaden",0.0242676504081191,29.103,-90.133,0.0104134565488339
83054,2007,10,"menhaden",0.00794778226271179,29.122,-90.065,0.00343803363472821
83055,2007,10,"menhaden",0.00148145368929853,29.103,-90.129,0.000642911058474209
83056,2007,10,"menhaden",0.0038955851772957,29.121,-90.062,0.00168854434336416
83961,2006,6,"menhaden",0.0194007924090811,26.909,-97.353,0.00834496684221011
83962,2006,6,"menhaden",0.00804640117788875,26.992,-97.294,0.00348052349016385
83994,2006,6,"menhaden",0.00637877969538142,27.782,-97.066,0.0027614707498807
83995,2006,6,"menhaden",0.00133506471580039,27.658,-96.925,0.00057942454043248
84008,2006,6,"menhaden",0.0282551342222733,28.262,-96.407,0.0121008866799585
84015,2006,6,"menhaden",0.00258365248541797,28.585,-95.903,0.0011206189951113
84055,2006,7,"menhaden",0.00238752621494908,29.233,-94.68,0.00103565362683327
84056,2006,7,"menhaden",0.0180573620377971,29.507,-94.399,0.00777224884027233
84118,2006,7,"menhaden",0.00374796927301183,29.473,-92.621,0.00162467964721819
84119,2006,7,"menhaden",0.00373265512777269,29.13,-92.393,0.00161805358199826
84543,2007,6,"menhaden",0.00363711616663694,28.246,-96.481,0.00157671387044859
84577,2007,6,"menhaden",0.00372870599227216,29.202,-94.873,0.00161634486890478
84578,2007,6,"menhaden",0.0112941037522207,29.003,-95.003,0.00487747513805409
84584,2007,6,"menhaden",0.0168987936492716,28.803,-95.46,0.00727773212943032
84585,2007,6,"menhaden",0.00707320979596431,28.724,-95.5,0.00306104300120125
84635,2007,7,"menhaden",0.0232074120190465,29.591,-94.035,0.00996367747070748
84989,2001,7,"menhaden",0.0143563686096345,28.767,-95.531,0.00619056025414028
85032,2000,10,"menhaden",0.00276447610109286,26.249,-97.172,0.00119894025771778
85035,2000,10,"menhaden",0.00392382884021681,26.283,-97.031,0.00170076264035893
85042,2000,10,"menhaden",0.0045152337864566,26.324,-97.07,0.00195652734532312
85044,2000,10,"menhaden",0.00585731680500771,26.757,-97.164,0.00253637940869061
85047,2000,10,"menhaden",0.000118429188103519,26.982,-97.32,5.14300975374196e-05
85065,2000,10,"menhaden",0.000987692206589138,27.744,-97.09,0.000428737579594404
85066,2000,10,"menhaden",0.00215156781384619,27.619,-97.137,0.000933410240973383
85084,2000,10,"menhaden",0.00706921897666666,27.887,-96.923,0.00305932198011108
85085,2000,10,"menhaden",0.0121094315927939,28.017,-96.865,0.00522747195785011
85097,2000,10,"menhaden",0.00417852344489229,28.595,-95.919,0.00181092879981627
85099,2000,10,"menhaden",0.000580017412800129,28.727,-95.623,0.000251825337304461
85100,2000,10,"menhaden",0.00108189451731597,28.514,-95.77,0.000469606832124491
85101,2000,10,"menhaden",0.000917404317124502,28.54,-95.942,0.00039824098651943
85113,2000,10,"menhaden",0.00219151373512609,28.912,-95.23,0.000950720943266205
85138,2000,10,"menhaden",0.00187733823105935,29.25,-94.036,0.000814553277420516
85139,2000,10,"menhaden",0.0071960864975214,29.56,-93.962,0.0031140296337286
85164,2000,11,"menhaden",0.000759133520993722,29.593,-93.67,0.000329562424074477
85165,2000,11,"menhaden",0.158661215918452,29.671,-93.474,0.0639564699884048
85166,2000,11,"menhaden",0.0006924739699934,29.252,-93.608,0.000300633545586518
85169,2000,11,"menhaden",0.0379692104932911,29.07,-93.189,0.0161844711317201
85170,2000,11,"menhaden",0.00256222302138913,29.338,-92.755,0.00111133618123536
85172,2000,11,"menhaden",0.00124237814991756,29.428,-92.768,0.000539223084771819
85174,2000,11,"menhaden",0.0131836141702743,29.443,-93.129,0.00568815749733454
85175,2000,11,"menhaden",0.000863931717435671,29.327,-93.082,0.00037503879698419
85225,2000,11,"menhaden",0.00128503526860765,28.7,-91.251,0.000557725454466861
85226,2000,11,"menhaden",0.00271651482240318,28.648,-91.229,0.00117816786567997
